Tot_ID,Loc,Date,Mo,QTR,I D,Sex,Age,Mass,FA,MFA,BCS,PregY,LactY,PupY,SeroPos,LUM,PCRPos,CHIP,CHIPY
406,FA,1-Oct-08,10,4,5_05,M,A,732,171,4.28,F,NA,NA,NA,Y,27875,0,17011619,1
407,FA,1-Oct-08,10,4,5_06,M,A,716,171,4.19,F,NA,NA,NA,Y,7689,0,17050308,1
408,FA,1-Oct-08,10,4,5_07,M,A,696,173,4.02,F,NA,NA,NA,Y,3512,0,17029637,1
409,FA,1-Oct-08,10,4,5_08,M,A,852,175,4.87,G,NA,NA,NA,Y,20709,0,17054540,1
410,FA,1-Oct-08,10,4,5_09,M,A,596,170,3.51,F,NA,NA,NA,Y,3366,0,17072543,1
411,FA,1-Oct-08,10,4,5_10,M,A,782,173,4.52,G,NA,NA,NA,N,92,0,17050584,1
412,FA,1-Oct-08,10,4,5_11,M,A,732,175,4.18,F,NA,NA,NA,N,912,0,17033854,1
413,FA,1-Oct-08,10,4,5_12,M,A,712,167,4.26,F,NA,NA,NA,N,615,0,17077808,1
414,FA,1-Oct-08,10,4,5_13,M,A,746,175,4.26,F,NA,NA,NA,Y,25555,0,17049550,1
415,FA,1-Oct-08,10,4,5_14,M,A,736,165,4.46,F,NA,NA,NA,Y,8266,0,17040361,1
416,FA,1-Oct-08,10,4,5_15,M,J,456,153,2.98,G,NA,NA,NA,Y,20342,0,17059561,1
417,FA,1-Oct-08,10,4,5_16,M,A,792,173,4.58,F,NA,NA,NA,Y,25743,0,17080010,1
418,FA,1-Oct-08,10,4,5_17,M,J,486,148,3.28,G,NA,NA,NA,N,435,0,17050038,1
419,FA,1-Oct-08,10,4,5_18,M,J,466,149,3.13,G,NA,NA,NA,N,230,0,17024857,1
420,FA,1-Oct-08,10,4,5_19,F,J,394,151,2.61,G,NA,NA,NA,N,86,0,17068860,1
421,FA,1-Oct-08,10,4,5_20,M,J,472,150,3.15,G,NA,NA,NA,N,83,0,17070579,1
422,FA,1-Oct-08,10,4,5_21,M,J,478,152,3.14,G,NA,NA,NA,N,69,0,17026582,1
423,FA,1-Oct-08,10,4,5_22,M,A,772,171,4.51,G,NA,NA,NA,Y,1672,0,17027343,1
424,FA,1-Oct-08,10,4,5_23,M,A,744,175,4.25,G,NA,NA,NA,Y,2561,0,17064817,1
425,FA,1-Oct-08,10,4,5_24,M,J,526,165,3.19,G,NA,NA,NA,N,73,0,17009304,1
426,FA,1-Oct-08,10,4,5_25,M,A,770,175,4.4,F,NA,NA,NA,Y,11339,0,17037325,1
427,FA,1-Oct-08,10,4,5_26,M,A,690,171,4.04,F,NA,NA,NA,Y,2020,0,17053771,1
428,FA,1-Oct-08,10,4,5_27,M,A,724,171,4.23,F,NA,NA,NA,Y,20576,0,17055290,1
429,FA,1-Oct-08,10,4,5_28,M,A,748,174,4.3,F,NA,NA,NA,Y,1757,0,17077828,1
430,FA,1-Oct-08,10,4,5_29,M,J,544,162,3.36,G,NA,NA,NA,Y,3905,0,17054054,1
431,FA,1-Oct-08,10,4,5_30,F,A,788,169,4.66,F,NA,NA,NA,N,352,0,17059342,1
432,FA,1-Oct-08,10,4,5_31,M,J,474,152,3.12,F,NA,NA,NA,N,494,0,17051003,1
433,FA,1-Oct-08,10,4,5_32,M,J,442,152,2.91,G,NA,NA,NA,N,143,0,17026107,1
434,FA,1-Oct-08,10,4,5_33,M,A,768,162,4.74,G,NA,NA,NA,Y,10950,0,17065091,1
435,FA,1-Oct-08,10,4,5_34,M,A,706,171,4.13,F,NA,NA,NA,Y,2316,0,17013565,1
436,FA,1-Oct-08,10,4,5_35,M,A,774,172,4.5,F,NA,NA,NA,Y,24387,0,17041848,1
437,FA,1-Oct-08,10,4,5_36,M,A,844,172,4.91,G,NA,NA,NA,Y,15744,0,17033549,1
438,FA,1-Oct-08,10,4,5_37,M,A,684,174,3.93,F,NA,NA,NA,N,115,0,17037549,1
439,FA,1-Oct-08,10,4,5_38,M,A,774,170,4.55,F,NA,NA,NA,Y,4337,0,NA,0
440,FA,1-Oct-08,10,4,5_39,F,J,440,146,3.01,G,NA,NA,NA,N,121,0,NA,0
441,FA,1-Oct-08,10,4,5_40,M,A,700,162,4.32,F,NA,NA,NA,Y,19891,0,NA,0
442,FA,1-Oct-08,10,4,5_41,F,A,486,172,2.83,F,NA,NA,NA,Y,28848,0,NA,0
443,FA,1-Oct-08,10,4,5_42,M,A,648,172,3.77,F,NA,NA,NA,Y,20015,0,NA,0
444,FA,1-Oct-08,10,4,5_43,M,A,868,175,4.96,G,NA,NA,NA,Y,15826,0,NA,0
445,FA,1-Oct-08,10,4,5_44,F,A,762,166,4.59,F,NA,NA,NA,Y,11297,0,NA,0
446,FA,1-Oct-08,10,4,5_45,M,A,782,169,4.63,F,NA,NA,NA,Y,12765,0,NA,0
447,FA,1-Oct-08,10,4,5_46,M,J,496,157,3.16,G,NA,NA,NA,Y,2217,0,NA,0
448,FA,1-Oct-08,10,4,5_47,M,A,832,167,4.98,G,NA,NA,NA,Y,5681,0,NA,0
449,FA,1-Oct-08,10,4,5_48,M,A,724,164,4.41,F,NA,NA,NA,Y,6566,0,NA,0
450,FA,1-Oct-08,10,4,5_49,F,A,794,167,4.75,G,NA,NA,NA,N,514,0,NA,0
451,FA,1-Oct-08,10,4,5_50,F,A,648,165,3.93,F,NA,NA,NA,Y,20660,0,NA,0
452,FA,1-Oct-08,10,4,5_51,M,A,792,169,4.69,F,NA,NA,NA,Y,1975,0,NA,0
453,FA,1-Oct-08,10,4,5_52,M,A,694,170,4.08,F,NA,NA,NA,Y,24597,0,NA,0
454,FA,1-Oct-08,10,4,5_53,M,J,494,153,3.23,G,NA,NA,NA,N,130,0,NA,0
455,FA,1-Oct-08,10,4,5_54,F,A,674,163,4.13,F,NA,NA,NA,Y,26926,0,NA,0
456,FA,1-Oct-08,10,4,5_55,M,A,776,171,4.54,F,NA,NA,NA,Y,3214,0,NA,0
457,FA,1-Oct-08,10,4,5_56,F,J,358,140,2.56,G,NA,NA,NA,N,142,0,NA,0
458,FA,1-Oct-08,10,4,5_57,F,J,466,148,3.15,G,NA,NA,NA,Y,1345,0,NA,0
459,FA,1-Oct-08,10,4,5_58,M,J,454,152,2.99,G,NA,NA,NA,N,153,0,NA,0
460,FA,1-Oct-08,10,4,5_59,F,A,594,162,3.67,F,NA,NA,NA,N,409,0,NA,0
461,FA,1-Oct-08,10,4,5_60,M,J,444,152,2.92,G,NA,NA,NA,N,171,0,NA,0
462,FA,1-Oct-08,10,4,5_61,M,J,492,144,3.42,G,NA,NA,NA,N,144,0,NA,0
463,FA,1-Oct-08,10,4,5_62,F,J,502,152,3.3,G,NA,NA,NA,N,112,0,NA,0
464,FA,1-Oct-08,10,4,5_63,M,J,334,151,2.21,G,NA,NA,NA,Y,1196,0,NA,0
465,FA,1-Oct-08,10,4,5_64,M,A,757,169,4.48,F,NA,NA,NA,Y,25443,0,NA,0
466,FA,1-Oct-08,10,4,5_65,M,J,472,150,3.15,G,NA,NA,NA,N,749,0,NA,0
467,FA,1-Oct-08,10,4,5_66,M,A,618,169,3.66,G,NA,NA,NA,Y,24382,0,NA,0
468,FA,1-Oct-08,10,4,5_67,M,J,542,148,3.66,G,NA,NA,NA,Y,1332,0,NA,0
469,FA,1-Oct-08,10,4,5_68,M,A,750,172,4.36,F,NA,NA,NA,Y,22900,0,NA,0
470,FA,1-Oct-08,10,4,5_69,F,J,452,153,2.95,G,NA,NA,NA,N,141,0,NA,0
471,FA,1-Oct-08,10,4,5_70,M,J,514,150,3.43,G,NA,NA,NA,Y,1757,0,NA,0
472,FA,1-Oct-08,10,4,5_71,M,J,522,152,3.43,G,NA,NA,NA,Y,1590,0,NA,0
473,FA,1-Oct-08,10,4,5_72,F,A,784,164,4.78,F,NA,NA,NA,Y,27181,0,NA,0
474,FA,1-Oct-08,10,4,5_73,M,A,694,170,4.08,F,NA,NA,NA,Y,3423,0,NA,0
475,FA,1-Oct-08,10,4,5_74,F,J,320,138,2.32,G,NA,NA,NA,N,101,0,NA,0
476,FA,1-Oct-08,10,4,5_75,M,A,670,166,4.04,F,NA,NA,NA,N,93,0,NA,0
477,FA,1-Oct-08,10,4,5_76,F,A,758,169,4.49,F,NA,NA,NA,Y,4736,0,NA,0
478,FA,1-Oct-08,10,4,5_77,F,J,400,145,2.76,G,NA,NA,NA,Y,13848,0,NA,0
479,FA,1-Oct-08,10,4,5_78,F,A,660,170,3.88,F,NA,NA,NA,Y,11560,0,NA,0
480,FA,1-Oct-08,10,4,5_79,M,J,446,145,3.08,G,NA,NA,NA,N,284,0,NA,0
481,FA,1-Oct-08,10,4,5_80,M,J,538,155,3.47,G,NA,NA,NA,N,113,0,NA,0
482,FA,1-Oct-08,10,4,5_81,F,J,430,155,2.77,G,NA,NA,NA,Y,3363,0,NA,0
483,FA,1-Oct-08,10,4,5_82,F,J,444,146,3.04,G,NA,NA,NA,N,113,0,NA,0
484,FA,1-Oct-08,10,4,5_83,M,J,550,155,3.55,G,NA,NA,NA,N,156,0,NA,0
485,FA,1-Oct-08,10,4,5_84,F,A,846,170,4.98,G,NA,NA,NA,Y,26033,0,NA,0
486,FA,1-Oct-08,10,4,5_85,M,A,780,170,4.59,F,NA,NA,NA,N,202,0,NA,0
487,FA,1-Oct-08,10,4,5_86,F,J,464,150,3.09,G,NA,NA,NA,N,115,0,NA,0
488,FA,1-Oct-08,10,4,5_87,M,J,410,146,2.81,G,NA,NA,NA,Y,3657,0,NA,0
489,FA,1-Oct-08,10,4,5_88,F,A,744,165,4.51,F,NA,NA,NA,Y,1612,0,NA,0
490,FA,1-Oct-08,10,4,5_89,F,A,742,167,4.44,F,NA,NA,NA,Y,2020,0,NA,0
491,FA,1-Oct-08,10,4,5_90,F,J,414,152,2.72,G,NA,NA,NA,Y,1441,0,NA,0
492,FA,1-Oct-08,10,4,5_91,F,J,400,148,2.7,G,NA,NA,NA,N,103,0,NA,0
493,FA,1-Oct-08,10,4,5_92,M,A,736,168,4.38,F,NA,NA,NA,Y,22815,0,NA,0
494,FA,1-Oct-08,10,4,5_93,M,A,630,167,3.77,F,NA,NA,NA,Y,9795,0,NA,0
495,FA,1-Oct-08,10,4,5_94,F,J,432,151,2.86,G,NA,NA,NA,N,166,0,NA,0
496,FA,1-Oct-08,10,4,5_95,M,J,366,144,2.54,G,NA,NA,NA,N,70,0,NA,0
497,FA,1-Oct-08,10,4,5_96,M,A,818,178,4.6,G,NA,NA,NA,Y,4648,0,NA,0
498,FA,1-Oct-08,10,4,5_97,M,A,784,173,4.53,G,NA,NA,NA,Y,9166,0,NA,0
499,FA,1-Oct-08,10,4,5_98,M,J,502,149,3.37,G,NA,NA,NA,N,167,0,NA,0
500,FA,1-Oct-08,10,4,5_99,M,A,696,156,4.46,F,NA,NA,NA,N,315,0,NA,0
501,FA,1-Oct-08,10,4,5_100,M,J,436,147,2.97,G,NA,NA,NA,N,109,0,NA,0
502,FA,1-Jan-09,1,1,6_01,F,J,442,154,2.87,F,N,NA,NA,N,104,0,17084094,1
503,FA,1-Jan-09,1,1,6_02,F,A,580,167,3.47,F,Y,NA,NA,Y,12186,0,17034800,1
504,FA,1-Jan-09,1,1,6_03,F,A,495,162,3.06,G,Y,NA,NA,N,881,0,17050538,1
505,FA,1-Jan-09,1,1,6_04,M,A,654,166.5,3.93,G,NA,NA,NA,Y,5873,0,17042026,1
506,FA,1-Jan-09,1,1,6_05,M,A,729,172,4.24,G,NA,NA,NA,Y,7890,0,17074049,1
507,FA,1-Jan-09,1,1,6_06,M,A,526,167.5,3.14,F,NA,NA,NA,N,140,0,17067367,1
508,FA,1-Jan-09,1,1,6_07,F,A,841,180,4.67,G,NA,Y,NA,Y,25766,0,17035819,1
509,FA,1-Jan-09,1,1,6_08,F,A,559,170,3.29,G,Y,NA,NA,N,408,0,17030125,1
510,FA,1-Jan-09,1,1,6_09,M,A,710,174.5,4.07,G,NA,NA,NA,Y,10877,0,17043020,1
511,FA,1-Jan-09,1,1,6_10,F,A,603,170.5,3.54,F,Y,NA,NA,N,694,0,17045624,1
512,FA,1-Jan-09,1,1,6_11,F,A,650,171.2,3.8,F,Y,NA,NA,Y,1168,0,17026523,1
513,FA,1-Jan-09,1,1,6_12,M,A,718,172.1,4.17,G,NA,NA,NA,Y,25000,0,17072808,1
514,FA,1-Jan-09,1,1,6_13,M,A,643,171.3,3.75,F,NA,NA,NA,N,200,0,17031058,1
515,FA,1-Jan-09,1,1,6_14,F,A,619,171.2,3.62,F,Y,NA,NA,Y,5181,0,17047082,1
516,FA,1-Jan-09,1,1,6_15,F,A,626,173.4,3.61,F,Y,NA,NA,N,148,0,17068375,1
517,FA,1-Jan-09,1,1,6_16,F,J,414,164,2.52,G,N,NA,NA,Y,1154,0,17085566,1
518,FA,1-Jan-09,1,1,6_17,F,A,624,169.7,3.68,F,Y,NA,NA,Y,26401,0,17065291,1
519,FA,1-Jan-09,1,1,6_18,F,A,706,162,4.36,G,Y,NA,NA,N,131,0,17060568,1
520,FA,1-Jan-09,1,1,6_19,M,A,697,171.2,4.07,G,NA,NA,NA,N,304,0,17018580,1
521,FA,1-Jan-09,1,1,6_20,M,A,749,174.4,4.29,F,NA,NA,NA,Y,18315,0,17042274,1
522,FA,1-Jan-09,1,1,6_21,F,A,534,156.8,3.41,G,Y,NA,NA,Y,25817,1,17030585,1
523,FA,1-Jan-09,1,1,6_22,F,A,717,165,4.35,G,Y,NA,NA,Y,6255,0,17038825,1
524,FA,1-Jan-09,1,1,6_23,M,J,458,157.9,2.9,F,NA,NA,NA,N,112,0,17064011,1
525,FA,1-Jan-09,1,1,6_24,M,A,737,176.2,4.18,G,NA,NA,NA,Y,8606,0,17071879,1
526,FA,1-Jan-09,1,1,6_25,M,A,693,170,4.08,G,NA,NA,NA,N,467,0,17066579,1
527,FA,1-Jan-09,1,1,6_26,M,A,778,172.7,4.5,G,NA,NA,NA,Y,26131,0,17028613,1
528,FA,1-Jan-09,1,1,6_27,M,A,664,166.5,3.99,G,NA,NA,NA,Y,2922,0,17053588,1
529,FA,1-Jan-09,1,1,6_28,F,A,600,157,3.82,F,N,NA,NA,Y,27223,0,17044817,1
530,FA,1-Jan-09,1,1,6_29,M,A,686,168.6,4.07,F,NA,NA,NA,Y,9593,0,17062324,1
531,FA,1-Jan-09,1,1,6_30,M,A,608,156,3.9,G,NA,NA,NA,Y,4694,0,17010365,1
532,FA,1-Jan-09,1,1,6_31,F,J,447,166.1,2.69,F,N,NA,NA,N,130,0,17050803,1
533,FA,1-Jan-09,1,1,6_32,F,A,620,158,3.92,F,Y,NA,NA,Y,14121,0,17014816,1
534,FA,1-Jan-09,1,1,6_33,F,J,427,158,2.7,F,N,NA,NA,N,91,0,17020882,1
535,FA,1-Jan-09,1,1,6_34,M,J,399,140,2.85,G,NA,NA,NA,N,340,0,17009275,1
536,FA,1-Jan-09,1,1,6_35,M,A,576,158.5,3.63,G,NA,NA,NA,N,122,0,17068325,1
537,FA,1-Jan-09,1,1,6_36,F,A,595,162.6,3.66,G,Y,NA,NA,Y,24690,0,17028569,1
538,FA,1-Jan-09,1,1,6_37,M,A,770,174,4.43,F,NA,NA,NA,Y,22869,0,17085257,1
539,FA,1-Jan-09,1,1,6_38,F,J,420,150.7,2.79,F,N,NA,NA,Y,11247,0,17049895,1
540,FA,1-Jan-09,1,1,6_39,F,A,673,169.7,3.97,G,Y,NA,NA,Y,20743,0,17035561,1
541,FA,1-Jan-09,1,1,6_40,F,J,386,149.4,2.58,F,N,NA,NA,Y,1296,0,17049611,1
542,FA,1-Jan-09,1,1,6_41,F,J,343,146,2.35,F,N,NA,NA,N,235,0,17008816,1
543,FA,1-Jan-09,1,1,6_42,F,A,643,164.4,3.91,G,N,NA,NA,Y,8826,0,17017334,1
544,FA,1-Jan-09,1,1,6_43,M,J,475,160,2.97,G,NA,NA,NA,N,318,0,17024893,1
545,FA,1-Jan-09,1,1,6_44,F,A,663,171.4,3.87,G,N,NA,NA,Y,26500,0,17034004,1
546,FA,1-Jan-09,1,1,6_45,M,J,429,154.6,2.77,G,NA,NA,NA,N,874,0,17081334,1
547,FA,1-Jan-09,1,1,6_46,F,A,588,165,3.56,F,Y,NA,NA,N,748,0,17085546,1
548,FA,1-Jan-09,1,1,6_47,F,J,478,162.8,2.94,G,N,NA,NA,Y,26434,0,17007791,1
549,FA,1-Jan-09,1,1,6_48,M,J,375,148.7,2.52,F,NA,NA,NA,N,206,0,17051585,1
550,FA,1-Jan-09,1,1,6_49,M,J,413,157.2,2.63,F,NA,NA,NA,Y,1367,0,17040582,1
551,FA,1-Jan-09,1,1,6_50,F,A,664,176.4,3.76,G,Y,NA,NA,N,55,0,17071615,1
552,FA,1-Jan-09,1,1,6_51,M,A,679,166.1,4.09,G,NA,NA,NA,N,905,0,17044272,1
553,FA,1-Jan-09,1,1,6_52,F,J,458,159.3,2.88,F,N,NA,NA,N,177,0,17037088,1
554,FA,1-Jan-09,1,1,6_53,M,A,591,179.6,3.29,G,NA,NA,NA,N,240,0,17059101,1
555,FA,1-Jan-09,1,1,6_54,M,J,496,167.9,2.95,G,NA,NA,NA,Y,1411,0,17031279,1
556,FA,1-Jan-09,1,1,6_55,M,A,679,184.5,3.68,F,NA,NA,NA,Y,13722,0,17084302,1
557,FA,1-Jan-09,1,1,6_56,M,J,420,160.7,2.61,G,NA,NA,NA,N,78,0,17053891,1
558,FA,1-Jan-09,1,1,6_57,M,A,688,182.5,3.77,G,NA,NA,NA,Y,29239,0,17019016,1
559,FA,1-Jan-09,1,1,6_58,M,A,665,186.4,3.57,G,NA,NA,NA,N,355,0,80867630,1
560,FA,1-Jan-09,1,1,6_59,F,J,437,162.3,2.69,G,N,NA,NA,N,429,0,17071813,1
561,FA,1-Jan-09,1,1,6_60,M,J,406,162.6,2.5,F,NA,NA,NA,Y,1219,0,17067379,1
562,FA,1-Jan-09,1,1,6_61,F,A,684,166.7,4.1,G,Y,Y,NA,Y,27073,0,17046333,1
563,FA,1-Jan-09,1,1,6_62,M,A,659,172.2,3.83,G,NA,NA,NA,Y,20437,0,17084345,1
564,FA,1-Jan-09,1,1,6_63,F,A,616,163.7,3.76,G,Y,Y,NA,N,97,0,17031025,1
565,FA,1-Jan-09,1,1,6_64,F,J,376,148,2.54,F,N,NA,NA,N,54,0,17079371,1
566,FA,1-Jan-09,1,1,6_65,M,A,684,166.6,4.11,G,NA,NA,NA,Y,4282,0,17027862,1
567,FA,1-Jan-09,1,1,6_66,M,A,723,173.3,4.17,G,NA,NA,NA,Y,2434,0,17034825,1
568,FA,1-Jan-09,1,1,6_67,F,J,401,151.3,2.65,F,N,NA,NA,N,77,0,17062034,1
569,FA,1-Jan-09,1,1,6_68,M,A,626,174.4,3.59,G,NA,NA,NA,Y,1325,0,17028610,1
570,FA,1-Jan-09,1,1,6_69,M,A,739,166.5,4.44,G,NA,NA,NA,N,401,0,17056256,1
571,FA,1-Jan-09,1,1,6_70,M,A,786,167,4.71,G,NA,NA,NA,Y,2504,0,17010009,1
572,FA,1-Jan-09,1,1,6_71,F,A,405,150.1,2.7,F,N,NA,NA,N,69,0,17035015,1
573,FA,1-Jan-09,1,1,6_72,M,A,640,174.3,3.67,F,NA,NA,NA,Y,10811,0,17059056,1
574,FA,1-Jan-09,1,1,6_73,F,A,527,179.9,2.93,G,Y,NA,NA,Y,28115,0,17012564,1
575,FA,1-Jan-09,1,1,6_74,F,A,548,176.2,3.11,G,Y,Y,NA,Y,5040,0,17059053,1
576,FA,1-Jan-09,1,1,6_75,F,A,652,181.6,3.59,F,Y,Y,NA,N,150,0,17071891,1
577,FA,1-Jan-09,1,1,6_76,F,A,581,176.3,3.3,G,Y,NA,NA,Y,4211,0,17023000,1
578,FA,1-Jan-09,1,1,6_77,M,A,713,176.4,4.04,G,NA,NA,NA,Y,24303,0,17022064,1
579,FA,1-Jan-09,1,1,6_78,M,J,269,131.5,2.05,F,NA,NA,NA,N,65,0,17066271,1
580,FA,1-Jan-09,1,1,6_79,F,A,604,166.4,3.63,G,Y,NA,NA,Y,6254,0,17053556,1
581,FA,1-Jan-09,1,1,6_80,F,A,647,165.4,3.91,G,Y,Y,NA,Y,8794,0,17041322,1
582,FA,1-Jan-09,1,1,6_81,M,A,620,170.2,3.64,G,NA,NA,NA,Y,4823,0,17028858,1
583,FA,1-Jan-09,1,1,6_82,F,J,365,150,2.43,F,N,NA,NA,Y,2010,0,17024094,1
584,FA,1-Jan-09,1,1,6_83,M,J,435,151,2.88,G,NA,NA,NA,N,898,0,17068323,1
585,FA,1-Jan-09,1,1,6_84,M,A,643,173.8,3.7,G,NA,NA,NA,N,960,0,17044081,1
586,FA,1-Jan-09,1,1,6_85,M,A,732,171.3,4.27,G,NA,NA,NA,Y,14961,0,17058355,1
587,FA,1-Jan-09,1,1,6_86,M,A,733,171,4.29,G,NA,NA,NA,Y,3641,0,17017326,1
588,FA,1-Jan-09,1,1,6_87,F,J,441,154.6,2.85,G,N,NA,NA,N,100,0,17017631,1
589,FA,1-Jan-09,1,1,6_88,F,J,428,155.4,2.75,G,N,NA,NA,N,707,0,17039258,1
590,FA,1-Jan-09,1,1,6_89,F,A,635,172.2,3.69,G,Y,Y,NA,Y,4387,0,17059845,1
591,FA,1-Jan-09,1,1,6_90,M,J,399,152,2.63,G,NA,NA,NA,N,103,0,17081266,1
592,FA,1-Jan-09,1,1,6_91,F,J,401,151.7,2.64,F,N,NA,NA,N,90,0,17025015,1
593,FA,1-Jan-09,1,1,6_92,M,J,441,156.9,2.81,F,NA,NA,NA,N,111,0,17083102,1
594,FA,1-Jan-09,1,1,6_93,F,J,324,139,2.33,P,NA,NA,NA,N,54,0,17053615,1
595,FA,1-Jan-09,1,1,6_94,M,J,401,156.2,2.57,F,NA,NA,NA,N,262,0,17009559,1
596,FA,1-Jan-09,1,1,6_95,M,A,483,157.2,3.07,G,NA,NA,NA,N,232,0,17042122,1
597,FA,1-Jan-09,1,1,6_96,M,J,428,154.3,2.77,G,NA,NA,NA,N,763,0,17049806,1
598,FA,1-Jan-09,1,1,6_97,F,J,346,150.6,2.3,F,N,NA,NA,N,107,0,17085042,1
599,FA,1-Jan-09,1,1,6_98,M,A,809,178.7,4.53,G,NA,NA,NA,Y,4623,0,17053523,1
600,FA,1-Jan-09,1,1,6_99,M,J,458,154.4,2.97,G,NA,NA,NA,N,77,0,17065305,1
601,FA,1-Jan-09,1,1,6_100,M,A,701,170.5,4.11,G,NA,NA,NA,Y,4870,0,17010635,1
602,FA,1-May-09,5,2,7_01,F,A,533,160.3,3.33,F,N,N,N,N,62,0,26812037,1
603,FA,1-May-09,5,2,7_02,M,A,700,174.7,4.01,G,NA,NA,NA,Y,20155,0,26839297,1
604,FA,1-May-09,5,2,7_03,M,A,537,161,3.34,F,NA,NA,NA,N,80,0,26841041,1
605,FA,1-May-09,5,2,7_04,F,J,470,163.5,2.87,F,NA,NA,NA,Y,3233,0,26827006,1
606,FA,1-May-09,5,2,7_05,M,A,680,163.6,4.16,G,NA,NA,NA,Y,5019,0,26639822,1
607,FA,1-May-09,5,2,7_06,M,A,450,163,2.76,P,NA,NA,NA,N,80,0,26631025,1
608,FA,1-May-09,5,2,7_07,M,A,500,154.5,3.24,F,NA,NA,NA,N,162,0,26623857,1
609,FA,1-May-09,5,2,7_08,M,J,515,167.8,3.07,G,NA,NA,NA,N,190,0,26624329,1
610,FA,1-May-09,5,2,7_09,M,A,595,170,3.5,F,NA,NA,NA,N,161,0,26821356,1
611,FA,1-May-09,5,2,7_10,M,A,490,164,2.99,F,NA,NA,NA,Y,26989,0,26828853,1
612,FA,1-May-09,5,2,7_11,M,A,698,170.11,4.1,G,NA,NA,NA,N,132,0,26801320,1
613,FA,1-May-09,5,2,7_12,F,A,450,162.3,2.77,F,Y,Y,N,N,102,0,26630821,1
614,FA,1-May-09,5,2,7_13,M,J,556,166.8,3.33,G,NA,NA,NA,Y,29001,0,26806547,1
615,FA,1-May-09,5,2,7_14,F,A,550,157.7,3.49,G,Y,Y,N,N,114,0,26807048,1
616,FA,1-May-09,5,2,7_15,F,J,660,149,4.43,G,NA,NA,NA,Y,23758,0,26792300,1
617,FA,1-May-09,5,2,7_16,M,J,467,153.3,3.05,F,NA,NA,NA,N,72,0,26824582,1
618,FA,1-May-09,5,2,7_17,F,A,500,153.4,3.26,F,N,N,N,N,92,0,26806362,1
619,FA,1-May-09,5,2,7_18,M,A,575,166,3.46,F,NA,NA,NA,N,95,0,26816559,1
620,FA,1-May-09,5,2,7_19,F,J,482,154.14,3.13,P,NA,NA,NA,N,91,0,26794594,1
621,FA,1-May-09,5,2,7_20,F,A,465,157,2.96,P,N,N,N,N,78,0,26839562,1
622,FA,1-May-09,5,2,7_21,F,A,556,170.02,3.27,F,N,N,N,Y,18528,0,26624861,1
623,FA,1-May-09,5,2,7_22,M,A,667,166.5,4.01,G,NA,NA,NA,N,742,0,26824871,1
624,FA,1-May-09,5,2,7_23,M,A,615,168.2,3.66,F,NA,NA,NA,Y,24379,0,26626789,1
625,FA,1-May-09,5,2,7_24,F,J,445,157.9,2.82,F,NA,NA,NA,N,81,0,26629069,1
626,FA,1-May-09,5,2,7_25,M,J,495,156,3.17,F,NA,NA,NA,Y,6989,0,17040582,1
627,FA,1-May-09,5,2,7_26,M,J,524,188.8,2.78,F,NA,NA,NA,Y,25923,0,26828553,1
628,FA,1-May-09,5,2,7_27,M,A,552,162,3.41,F,NA,NA,NA,N,75,0,17083162,1
629,FA,1-May-09,5,2,7_28,F,A,587,173,3.39,F,N,N,N,Y,6569,0,26771285,1
630,FA,1-May-09,5,2,7_29,M,A,697,172,4.05,G,NA,NA,NA,Y,24153,0,26774096,1
631,FA,1-May-09,5,2,7_30,M,A,590,165,3.58,F,NA,NA,NA,N,126,0,26817296,1
632,FA,1-May-09,5,2,7_31,F,A,577,169,3.41,F,N,N,N,N,138,0,26791319,1
633,FA,1-May-09,5,2,7_32,M,A,543,168,3.23,F,NA,NA,NA,N,109,0,26786361,1
